#,chinese,1
ṭhumm,TUNG m,915
ṭhemm,TENG m,916
ṭhomm,TONG m,917
ṭhamp,TANG p,918
ṭhimp,TING p,919
ṭhump,TUNG p,920
ṭhemp,TENG p,921
ṭhomp,TONG p,922
ṭhañc,TAN c,923
ṭhiñc,TIN c,924
ṭhuñc,TUN c,925
ṭheñc,TEN c,926
ṭhoñc,TON c,927
ṭhañj,TAN j,928
ṭhiñj,TIN j,929
ṭhuñj,TUN j,930
ṭheñj,TEN j,931
ṭhoñj,TON j,932
ṭhaññ,TAN ñ,933
ṭhiññ,TIN ñ,934
ṭhuññ,TUN ñ,935
ṭheññ,TEN ñ,936
ṭhoññ,TON ñ,937
ṭhaṇḍ,TAN ḍ,938
ṭhiṇḍ,TIN ḍ,939
ṭhuṇḍ,TUN ḍ,940
ṭheṇḍ,TEN ḍ,941
ṭhoṇḍ,TON ḍ,942
ṭhaṇṇ,TAN ṇ,943
ṭhiṇṇ,TIN ṇ,944
ṭhuṇṇ,TUN ṇ,945
ṭheṇṇ,TEN ṇ,946
ṭhoṇṇ,TON ṇ,947
ṭhaṇṭ,TAN ṭ,948
ṭhiṇṭ,TIN ṭ,949
ṭhuṇṭ,TUN ṭ,950
ṭheṇṭ,TEN ṭ,951
ṭhoṇṭ,TON ṭ,952
ṭhand,TAN d,953
ṭhind,TIN d,954
ṭhund,TUN d,955
ṭhend,TEN d,956
ṭhond,TON d,957
ṭhann,TAN n,958
ṭhinn,TIN n,959
ṭhunn,TUN n,960
ṭhenn,TEN n,961
